interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-04-23 17:36:57,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-04-23 17:37:12,136,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 18:15:20,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 18:54:35,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 18:55:09,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 18:55:28,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:03:49,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:04:50,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:08:44,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:10:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:43:24,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:44:49,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:47:04,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:49:02,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:50:17,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 19:50:58,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 20:06:42,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 20:16:55,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 20:17:51,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 20:18:24,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 20:18:39,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-23 20:18:49,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 12:23:32,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 12:24:01,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-04-24 12:25:26,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 12:28:51,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 12:53:58,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 15:01:53,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 18:05:40,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 18:07:40,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 18:07:58,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 18:08:19,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 18:21:42,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 18:21:56,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 19:09:53,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 19:11:02,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-24 19:11:52,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 04:01:04,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 04:03:23,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 04:10:12,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 06:01:54,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 06:02:57,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 06:39:52,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 09:41:35,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 09:52:49,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-25 16:29:22,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-26 05:05:09,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-26 05:19:28,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-26 05:20:32,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-26 05:24:40,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-26 05:40:20,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 03:48:22,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 04:03:40,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 04:46:53,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 04:47:46,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 04:55:44,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 05:30:58,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 05:31:41,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 05:37:39,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 05:50:16,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 07:06:21,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 07:16:14,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 07:16:32,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-27 07:20:10,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 03:06:24,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 03:07:52,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 03:14:40,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 03:36:56,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 04:20:53,,
call,in,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-04-28 05:32:08,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 05:58:42,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 05:58:59,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 08:13:41,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 08:14:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 08:15:29,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 08:19:17,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-28 08:34:53,,
call,in,84423eeeb01d01db607efbca262b10d1d084fa0f,2017-04-28 19:20:05,,
text,in,1b5457c56b84eeb91037afcfaf2afbf62505a4c,2017-04-28 20:47:59,,
text,in,240c595288dfaa5f62542ee7d074fabcfba7d95b,2017-04-28 23:37:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 06:09:59,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 06:12:07,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:41:05,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:41:49,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:42:01,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:43:05,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:44:01,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:44:16,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:47:37,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:55:48,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:56:06,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 07:56:22,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 08:00:15,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 08:00:39,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 08:00:45,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:04:44,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:09:20,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:46:07,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:47:10,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:47:28,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:48:02,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:50:08,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:52:50,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:55:49,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:56:17,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:57:32,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-29 18:58:01,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 04:30:43,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 04:31:31,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 04:31:38,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 05:46:16,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 05:52:16,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 05:53:12,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 05:55:17,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 06:05:23,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 06:18:02,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 06:18:23,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 06:18:27,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 06:18:47,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 06:19:03,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 06:19:28,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 11:14:11,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-04-30 11:14:28,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-04-30 16:25:43,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 16:25:49,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 17:03:24,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 17:11:06,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-04-30 17:11:42,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 05:13:24,,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-05-1 05:13:43,67,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 05:33:54,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 05:34:26,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 05:36:04,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 05:48:44,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 07:48:53,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 07:53:11,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 08:04:05,66,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 08:12:24,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 08:12:39,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 08:13:32,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 08:17:52,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 08:18:39,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-1 08:54:30,100,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 18:12:46,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 18:32:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 22:44:12,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 22:49:18,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-1 22:55:30,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-2 01:44:01,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-2 03:27:16,70,
call,in,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-05-2 05:29:43,1691,
text,in,240c595288dfaa5f62542ee7d074fabcfba7d95b,2017-05-2 18:29:31,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-2 18:39:41,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-3 02:08:41,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-3 02:29:30,,
call,in,ad37c664a56fcb74571cb1944da0b9fda9746cc2,2017-05-3 15:37:42,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-3 18:12:12,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-3 18:12:45,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-3 21:49:53,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-3 21:50:08,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 02:28:40,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 02:48:30,,
call,out,7b31f3cc20c9d6f216d43b73d8b540a01648081a,2017-05-4 04:33:28,1423,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-4 07:52:25,856,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 08:07:45,,
text,in,f6151a606bf9e491f62f9e32aa2f0ac015f77e7a,2017-05-4 08:10:20,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 18:13:57,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 18:51:40,,
call,in,ef4e0a8e3d2515a458d881f02cfd9ff89712ce84,2017-05-4 20:07:53,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 20:10:13,,
call,in,ef4e0a8e3d2515a458d881f02cfd9ff89712ce84,2017-05-4 20:11:00,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 20:28:01,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 20:53:01,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 20:57:20,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 20:57:42,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-4 20:57:59,1390,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-05-4 21:21:32,46,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 02:04:39,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 02:40:43,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 22:29:08,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 22:29:27,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 23:19:40,64,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 23:23:59,61,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 23:38:20,57,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 23:59:16,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-5 23:59:42,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-6 00:01:02,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-6 00:08:18,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-6 00:08:27,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-6 11:52:31,,
text,in,a1be700a2a3af8c412fef14d390a0edc4502005c,2017-05-6 11:53:06,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-6 12:14:11,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-6 15:13:58,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-6 15:48:55,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-6 15:52:00,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-7 11:41:45,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-12 09:48:11,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-12 21:49:14,131,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-12 23:14:11,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-12 23:15:00,52,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-12 23:16:39,394,
call,out,e729a096a6c30c9f523e56329b4cdc7993d83b00,2017-05-12 23:23:51,19,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 02:27:41,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 02:31:58,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 02:43:55,244,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 15:52:11,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 17:51:32,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 18:06:35,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 19:44:38,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 19:48:34,,
call,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 19:49:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 19:50:00,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 19:50:28,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 19:55:24,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 20:46:51,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-13 20:47:02,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-14 06:36:46,870,
call,in,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-05-14 22:06:32,997,
call,in,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-05-15 05:27:54,374,
text,in,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-05-15 05:37:14,,
text,out,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-05-15 05:38:09,,
text,out,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-05-15 05:47:31,,
text,in,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-05-15 05:49:23,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-15 06:26:52,37,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-15 06:34:25,91,
call,out,b76250d2167d63468d145b054d680f4ef537e913,2017-05-15 17:10:42,755,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-15 18:33:48,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-15 22:48:44,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-16 02:07:45,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-16 02:08:26,,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-16 16:05:48,245,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-16 16:09:46,5,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-16 16:10:05,69,
call,out,18452df8a2654696b08897d66b3ebfda36d3ad60,2017-05-16 16:11:21,214,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-16 18:09:45,,
call,in,746070cf3c37de37df1020eebad6c52dd38bbf19,2017-05-16 21:24:10,,
text,in,bfd29adb3cdbcf58d7506c54cd2de87e9694be6,2017-05-16 21:25:29,,
call,in,bbb7108ec64e324ff142c699bc8374c87c6655d4,2017-05-16 22:01:57,,
text,in,bfd29adb3cdbcf58d7506c54cd2de87e9694be6,2017-05-16 22:03:34,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-17 02:28:25,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-17 02:46:02,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-17 02:52:17,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-17 17:50:44,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-17 18:00:48,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-17 22:38:14,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-17 22:49:41,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-17 22:52:36,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 03:07:07,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 03:07:38,143,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 04:19:03,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 06:49:24,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 06:49:54,72,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 17:13:20,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 17:13:52,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 17:14:42,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 17:16:38,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 17:17:10,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 20:44:27,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-18 21:19:51,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-19 01:02:48,95,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-19 02:56:29,36,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-19 03:37:08,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-19 03:44:53,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-19 04:02:37,58,
call,in,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-05-19 06:32:40,967,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-19 18:13:53,,
call,in,8875d33f631f263745f76d40042d29edb893cf54,2017-05-19 22:24:09,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-20 02:30:43,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-20 03:22:48,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-20 03:27:26,50,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-20 03:33:59,52,
text,in,d8b023a8465465c5bb63f2187cb3c41a11a9baad,2017-05-20 16:29:57,,
text,out,d8b023a8465465c5bb63f2187cb3c41a11a9baad,2017-05-20 17:23:04,,
text,in,d8b023a8465465c5bb63f2187cb3c41a11a9baad,2017-05-20 18:20:03,,
text,in,d8b023a8465465c5bb63f2187cb3c41a11a9baad,2017-05-20 18:20:23,,
text,out,d8b023a8465465c5bb63f2187cb3c41a11a9baad,2017-05-20 20:11:55,,
text,in,d8b023a8465465c5bb63f2187cb3c41a11a9baad,2017-05-20 20:52:38,,
text,out,d8b023a8465465c5bb63f2187cb3c41a11a9baad,2017-05-21 18:15:23,,
call,in,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-05-21 19:45:05,3545,
call,out,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-05-21 20:38:21,,
call,out,5fed21afe6e8968cf22b89638aca4d1b696aa96f,2017-05-21 20:44:33,,
text,in,593ed24a7e61427452aa9d9c31218e910947a42b,2017-05-21 21:50:02,,
call,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 00:23:45,36,
call,out,f470fba4196e24363b8de256c51bd9093849e4cc,2017-05-22 02:02:05,,
text,in,7906ccbec8ef3fad45d1b1e9754317fb3df8c26,2017-05-22 04:50:42,,
call,in,f3ac94572a5f646cec97ab44aef3f2ad84f10642,2017-05-22 05:54:56,173,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 07:06:41,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 18:13:32,,
call,out,f470fba4196e24363b8de256c51bd9093849e4cc,2017-05-22 18:22:44,361,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 18:38:12,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 18:38:41,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 18:39:10,,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 18:40:44,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 18:57:25,,
call,in,bdc1441909acf5b23cbc07b53f75e43abdb69b33,2017-05-22 20:02:30,33,
text,in,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 20:32:32,,
text,out,88ad215ab537b07ca2f8beb13d51cd5175e4217f,2017-05-22 20:53:48,,
